time,battery_current(A),battery_temperature(C),battery_voltage(V),controller_temperature(C),daily_load_consumption(Wh),daily_solar_production(Wh),daily_wind_turbine_production(Wh),dump_load_current(A),load_voltage(V),output_current(A),solar_current(A),solar_voltage(V),total_load_consumption(Wh),total_solar_production(Wh),total_wind_turbine_production(Wh),wind_charge_current(A),wind_turbine(RPM),wind_voltage(V)
2020-08-16 01:00:00+03:00,0.0,1432.5000000000007,1411.2000000000014,1772.4999999999998,6897,0,0,0,1377.5999999999992,113.19999999999996,0.0,290.4999999999997,108672,190680,0,0,0,44.79999999999997
2020-08-16 02:00:00+03:00,0.0,1429.8000000000002,1433.0999999999992,1783.199999999999,9891,0,0,0,1402.1999999999991,117.69999999999992,0.0,298.7000000000003,113485,194085,0,0,0,45.599999999999966
2020-08-16 03:00:00+03:00,0.0,1269.9999999999998,1305.1999999999996,1596.0,11704,0,0,0,1279.1999999999996,107.19999999999993,0.0,261.39999999999975,106210,177060,0,0,0,41.59999999999998
2020-08-16 04:00:00+03:00,0.0,1279.5,1330.2999999999995,1603.5999999999985,14588,0,0,0,1303.7999999999995,109.79999999999995,0.0,254.49999999999983,110912,180465,0,0,0,42.39999999999998
2020-08-16 05:00:00+03:00,0.0,1206.7,1254.9999999999998,1510.0000000000014,16359,0,0,0,1229.9999999999998,104.99999999999991,0.0,242.00000000000003,107234,170250,0,0,0,39.999999999999986
2020-08-16 06:00:00+03:00,0.0,1105.8999999999996,1218.7,1287.6000000000004,2496,0,0,0,1197.2,14.7,0.0,896.2,104516,163440,0,0,0,5.699999999999999
2020-08-16 07:00:00+03:00,3.100000000000001,1123.3000000000004,1248.6999999999998,1236.6999999999998,0,10,0,0,1227.0000000000002,0.0,3.100000000000001,1520.5999999999997,106722,166865,0,0,0,0.7
2020-08-16 08:00:00+03:00,14.400000000000002,1345.6,1326.0,1401.2000000000003,0,247,0,0,1305.0,0.0,13.300000000000004,1689.9,113256,177335,0,0,0,0.5
2020-08-16 09:00:00+03:00,36.70000000000001,1615.2999999999997,1339.2,1663.8000000000002,0,948,0,0,1326.1999999999994,0.0,29.700000000000014,1797.3,113256,178037,0,0,0,0.2
2020-08-16 10:00:00+03:00,147.10000000000002,1777.9999999999995,1351.5000000000002,1931.5,0,3074,0,0,1351.7000000000005,0.0,123.5,1648.3000000000006,111078,176762,0,0,0,1.9000000000000006
2020-08-16 11:00:00+03:00,264.80000000000007,1976.6,1406.9000000000003,2232.9999999999995,0,8994,0,0,1420.4999999999995,0.0,226.39999999999998,1664.4,113256,186083,0,0,0,4.999999999999999
2020-08-16 12:00:00+03:00,271.59999999999997,2111.2999999999997,1480.2000000000003,2376.7000000000007,0,16473,0,0,1492.3999999999996,0.0,235.39999999999992,1724.9999999999993,115434,196968,0,0,0,4.100000000000001
2020-08-16 13:00:00+03:00,131.1,1899.4,1409.0000000000007,2088.7000000000007,0,20876,0,0,1406.3999999999992,0.0,114.7,1644.1999999999996,104544,184348,0,0,0,3.900000000000002
2020-08-16 14:00:00+03:00,69.1,2118.2999999999997,1587.400000000001,2274.500000000001,0,26422,0,0,1583.6000000000004,0.0,60.699999999999996,1879.5,117612,210320,0,0,0,0.8999999999999999
2020-08-16 15:00:00+03:00,46.599999999999966,2006.8000000000002,1499.200000000001,2141.699999999999,0,26582,0,0,1491.0000000000007,0.0,41.49999999999999,1789.8999999999999,111078,200266,0,0,0,0.4
2020-08-16 16:00:00+03:00,22.300000000000004,2137.3999999999996,1531.5999999999995,2260.199999999999,0,29465,0,0,1520.4,0.0,19.599999999999998,1922.5000000000002,117612,213349,0,0,0,2.0
2020-08-16 17:00:00+03:00,2.100000000000001,1973.8999999999999,1403.6,2085.6,0,28572,0,0,1389.4,0.0,2.100000000000001,1882.9000000000005,113256,205674,0,0,0,0.7
2020-08-16 18:00:00+03:00,0.30000000000000004,1896.2000000000005,1484.9,2017.1,0,30257,0,0,1468.7999999999993,0.0,0.30000000000000004,2029.3000000000004,119790,217580,0,0,0,0.2
2020-08-16 19:00:00+03:00,0.0,1614.4999999999993,1429.0999999999997,1733.6,0,29203,0,0,1408.7000000000005,0.0,0.0,1807.5000000000007,115434,209668,0,0,0,0.9
2020-08-16 20:00:00+03:00,0.1,1432.2999999999995,1370.4999999999995,1543.8999999999999,0,28652,0,0,1349.7000000000003,0.0,0.0,993.5000000000001,113256,205712,0,0,342,61.0
2020-08-16 21:00:00+03:00,0.0,1417.5000000000002,1403.1000000000001,1524.5000000000007,0,4959,0,0,1375.6,5.0,0.0,347.29999999999967,119847,217580,0,0,0,2.6
2020-08-16 22:00:00+03:00,0.0,1463.6999999999996,1478.3000000000002,1568.5000000000007,1,0,0,0,1449.3999999999999,7.4,0.0,368.40000000000003,126477,229448,0,0,0,3.9
2020-08-16 23:00:00+03:00,0.0,1449.2000000000007,1415.0999999999983,1719.0999999999995,1367,0,0,0,1383.2000000000014,112.4,0.0,285.3999999999997,123596,221536,0,0,0,44.299999999999976
2020-08-17 00:00:00+03:00,0.0,1474.3999999999996,1463.3000000000018,1830.8000000000004,4308,0,0,0,1432.6000000000015,118.99999999999991,0.0,299.8999999999997,130903,229448,0,0,0,46.39999999999996
2020-08-17 01:00:00+03:00,0.0,1388.0000000000002,1360.8000000000013,1704.299999999999,6855,0,0,0,1331.2999999999993,110.90000000000002,0.0,276.8999999999999,124718,213624,0,0,0,43.199999999999974
2020-08-17 02:00:00+03:00,0.0,1501.7999999999997,1457.4999999999989,1844.0999999999985,10201,0,0,0,1426.799999999999,120.79999999999988,0.0,300.3999999999997,136796,229448,0,0,0,46.39999999999996
2020-08-17 03:00:00+03:00,0.0,1513.6000000000008,1480.899999999999,1862.2000000000005,13429,0,0,0,1451.399999999999,120.89999999999998,0.0,282.40000000000015,142205,233404,0,0,0,47.29999999999996
2020-08-17 04:00:00+03:00,0.0,1487.6,1480.899999999999,1832.5000000000014,16344,0,0,0,1451.299999999999,119.89999999999992,0.0,279.8999999999997,145125,233404,0,0,0,47.19999999999996
2020-08-17 05:00:00+03:00,0.0,1464.2999999999997,1480.899999999999,1817.199999999999,19379,0,0,0,1448.8000000000002,123.89999999999986,0.0,284.0,148156,233404,0,0,0,47.19999999999996
2020-08-17 06:00:00+03:00,0.0,1356.1999999999996,1449.1999999999998,1550.7999999999995,1780,0,0,0,1422.6999999999998,10.5,0.0,1075.9,144879,225492,0,0,0,4.199999999999999
2020-08-17 07:00:00+03:00,3.2000000000000015,1352.1999999999996,1503.9,1491.4000000000008,0,11,0,0,1476.6999999999998,0.0,3.2000000000000015,1818.6000000000001,149978,233429,0,0,0,0.7
2020-08-17 08:00:00+03:00,15.700000000000003,1485.8000000000002,1530.5999999999995,1568.0,0,275,0,0,1507.5,0.0,14.600000000000007,1957.3,152520,237669,0,0,0,0.4
2020-08-17 09:00:00+03:00,37.499999999999986,1688.400000000001,1500.0999999999983,1760.0000000000007,0,1023,0,0,1481.6999999999994,0.0,30.600000000000012,2017.4000000000003,147436,230500,0,0,0,0.9
2020-08-17 10:00:00+03:00,174.4,1932.3999999999996,1591.8999999999996,2127.4,0,3495,0,0,1590.8999999999999,0.0,145.90000000000003,1952.2999999999997,152520,240881,0,0,0,2.400000000000001
2020-08-17 11:00:00+03:00,304.3999999999999,2071.2999999999997,1572.9000000000003,2348.5999999999995,0,10269,0,0,1588.299999999999,0.0,260.3999999999999,1859.1000000000004,147436,239749,0,0,0,5.999999999999997
2020-08-17 12:00:00+03:00,293.0999999999999,2192.6,1671.7999999999997,2489.8,0,19032,0,0,1683.4000000000008,0.0,254.4,1946.0,149978,252465,0,0,0,4.7
2020-08-17 13:00:00+03:00,133.50000000000006,2185.0,1734.4000000000015,2398.1,0,25435,0,0,1731.0,0.0,116.10000000000005,2046.8000000000004,149978,258865,0,0,0,2.800000000000001
2020-08-17 14:00:00+03:00,62.599999999999966,2209.3000000000006,1763.5000000000014,2366.4000000000005,0,28570,0,0,1752.9000000000003,0.0,54.89999999999992,2116.7999999999993,152520,265963,0,0,0,2.700000000000001
2020-08-17 15:00:00+03:00,51.59999999999994,2235.2000000000003,1763.7000000000016,2391.8999999999996,0,30299,0,0,1757.5000000000011,0.0,45.60000000000003,2131.099999999999,152520,267690,0,0,0,1.5000000000000002
2020-08-17 16:00:00+03:00,11.899999999999999,2244.4,1663.9,2369.0999999999985,0,31408,0,0,1652.9,0.0,10.499999999999996,2165.5000000000005,152520,268813,0,0,0,0.4
2020-08-17 17:00:00+03:00,0.0,2134.1999999999994,1566.0,2249.1,0,30450,0,0,1545.3999999999994,0.0,0.0,2108.2000000000003,147436,259898,0,0,0,0.0
2020-08-17 18:00:00+03:00,0.0,1901.3000000000006,1539.0,2039.2000000000003,0,29925,0,0,1519.5999999999988,0.0,0.0,2065.5999999999995,144894,255417,0,0,0,0.0
2020-08-17 19:00:00+03:00,0.0,1710.3999999999999,1537.2999999999997,1835.7,0,29925,0,0,1516.0999999999997,0.0,0.0,1944.8999999999999,144894,255417,0,0,0,0.1
2020-08-17 20:00:00+03:00,0.0,1559.8000000000006,1500.5999999999997,1684.3000000000002,0,29925,0,0,1476.5999999999995,0.0,0.0,1045.6999999999998,144894,255417,0,0,0,0.4
2020-08-17 21:00:00+03:00,0.0,1498.1999999999998,1505.1999999999998,1613.1000000000001,0,17325,0,0,1476.8000000000002,2.5,0.0,385.0000000000002,150005,264379,0,0,0,1.4
2020-08-17 22:00:00+03:00,0.0,1393.8,1453.5,1499.1999999999987,0,0,0,0,1425.0,0.0,0.0,373.8000000000001,144951,255417,0,0,0,0.0
2020-08-17 23:00:00+03:00,0.0,1443.3000000000004,1530.0,1548.799999999999,0,0,0,0,1500.0,0.0,0.0,397.59999999999957,152580,268860,0,0,0,0.0
2020-08-18 00:00:00+03:00,0.0,1383.2000000000003,1530.0,1498.1999999999994,0,0,0,0,1500.1,0.0,0.0,406.20000000000044,152580,268860,0,0,0,0.0
2020-08-18 01:00:00+03:00,0.0,1344.5000000000002,1465.1999999999985,1631.1999999999998,1445,0,0,0,1432.2000000000016,117.99999999999996,0.0,310.39999999999986,148973,259898,0,0,0,52.099999999999945
2020-08-18 02:00:00+03:00,0.0,1255.5,1388.900000000001,1598.9000000000012,4155,0,0,0,1358.5000000000014,111.89999999999996,0.0,299.00000000000006,144051,246455,0,0,0,49.49999999999995
2020-08-18 03:00:00+03:00,0.0,1316.8999999999994,1486.8000000000015,1689.7000000000003,7421,0,0,0,1457.2000000000014,123.39999999999986,0.0,288.4000000000002,157490,264379,0,0,0,52.89999999999995
2020-08-18 04:00:00+03:00,0.0,1266.5,1435.4,1617.4000000000003,10131,0,0,0,1402.5999999999992,119.69999999999987,0.0,284.8000000000003,155115,255417,0,0,0,51.099999999999945
2020-08-18 05:00:00+03:00,0.0,1203.5999999999992,1355.3999999999994,1538.4,12394,0,0,0,1328.3999999999994,113.39999999999989,0.0,272.40000000000015,149747,241974,0,0,0,48.59999999999995
2020-08-18 06:00:00+03:00,0.0,1228.9,1449.1999999999998,1449.5000000000002,2598,0,0,0,1421.1,21.000000000000004,0.0,1018.8,159961,255417,0,0,0,9.100000000000001
2020-08-18 07:00:00+03:00,1.5000000000000002,1118.9,1376.7,1251.1000000000006,0,0,0,0,1353.1000000000001,0.0,1.5000000000000002,1691.0,151578,241991,0,0,0,0.5
2020-08-18 08:00:00+03:00,13.000000000000007,1359.7000000000003,1456.2999999999995,1412.8999999999999,0,195,0,0,1434.2000000000005,0.0,12.600000000000009,1828.0000000000005,159999,255647,0,0,0,0.7
2020-08-18 09:00:00+03:00,35.800000000000004,1774.6999999999996,1536.8,1812.5000000000005,0,898,0,0,1514.3999999999999,0.0,28.800000000000026,2033.8999999999996,165613,265318,0,0,0,0.6
2020-08-18 10:00:00+03:00,164.2,1951.1000000000001,1544.6000000000013,2121.3,0,3151,0,0,1542.7999999999993,0.0,138.20000000000002,1893.0999999999997,162806,263087,0,0,0,2.0000000000000004
2020-08-18 11:00:00+03:00,284.7,2227.4000000000005,1647.8999999999999,2516.5999999999995,0,10036,0,0,1661.7,0.0,245.19999999999996,1935.7,168420,278937,0,0,0,5.499999999999997
2020-08-18 12:00:00+03:00,177.5,2225.7000000000007,1692.9000000000017,2474.5999999999995,0,16663,0,0,1692.3,0.0,152.99999999999997,1999.2,162806,276605,0,0,0,2.500000000000001
2020-08-18 13:00:00+03:00,63.99999999999997,2141.6000000000004,1675.2000000000012,2295.7999999999997,0,19650,0,0,1670.2,0.0,54.79999999999998,2055.5000000000005,159999,275107,0,0,0,3.2000000000000006
2020-08-18 14:00:00+03:00,40.80000000000002,2039.5000000000002,1614.2000000000007,2162.9999999999986,0,20484,0,0,1604.4999999999998,0.0,35.4,1999.0,154385,266978,0,0,1103,206.89999999999998
2020-08-18 15:00:00+03:00,23.399999999999995,2171.6000000000004,1686.8999999999996,2290.7000000000007,0,23179,0,0,1676.4000000000003,0.0,20.499999999999996,2134.2,165613,287582,0,0,56,18.400000000000002
2020-08-18 16:00:00+03:00,3.7,2068.2,1539.0000000000002,2160.700000000001,0,22671,0,0,1525.6000000000004,0.0,2.8,2099.3,159999,278118,0,0,1358,262.79999999999995
2020-08-18 17:00:00+03:00,0.0,1979.6999999999996,1512.0,2087.6,0,22344,0,0,1495.1000000000015,0.0,0.0,2076.7999999999997,157192,273280,0,0,1136,219.10000000000005
2020-08-18 18:00:00+03:00,3.3000000000000003,1774.2,1457.4,1874.8,0,21570,0,0,1440.8999999999996,0.0,2.7,1988.0999999999995,151578,263581,0,0,0,2.4000000000000004
2020-08-18 19:00:00+03:00,3.1000000000000005,1774.2000000000003,1565.1,1882.6000000000004,0,23277,0,0,1548.4000000000003,0.0,2.8000000000000003,1944.5999999999995,162806,283203,0,0,0,0.4
2020-08-18 20:00:00+03:00,0.0,1667.8000000000009,1556.9999999999998,1778.3,0,23718,0,0,1534.3,0.0,0.0,1056.6000000000004,165613,288097,0,0,0,0.2
2020-08-18 21:00:00+03:00,0.0,1549.6999999999996,1531.8,1665.4000000000003,0,24120,0,0,1501.7,0.0,0.0,399.0999999999998,168420,292980,0,0,0,0.0
2020-08-18 22:00:00+03:00,0.0,1456.7000000000005,1530.0,1571.2000000000005,0,24120,0,0,1500.3000000000002,0.0,0.0,403.09999999999957,168420,292980,0,0,0,0.0
2020-08-18 23:00:00+03:00,0.0,1407.1999999999996,1530.0,1512.5000000000007,0,24120,0,0,1500.0,0.0,0.0,404.8000000000004,168420,292980,0,0,0,0.0
2020-08-19 00:00:00+03:00,0.0,1352.4999999999998,1504.5,1453.5000000000011,0,23718,0,0,1476.0,0.0,0.0,399.90000000000043,165613,288097,0,0,0,0.0
2020-08-19 01:00:00+03:00,0.0,1382.4,1489.799999999999,1668.1,1466,23718,0,0,1456.8000000000015,121.49999999999987,0.0,316.1999999999999,167127,288097,0,0,0,47.69999999999997
2020-08-19 02:00:00+03:00,0.0,1395.0000000000002,1488.1000000000017,1757.4999999999982,4539,23718,0,0,1457.3000000000015,123.89999999999986,0.0,315.09999999999997,170202,288097,0,0,0,47.19999999999996
2020-08-19 03:00:00+03:00,0.0,1403.1999999999996,1512.0000000000016,1779.699999999999,7707,24120,0,0,1480.1999999999991,125.99999999999986,0.0,295.50000000000006,176176,292980,0,0,0,47.99999999999996
2020-08-19 04:00:00+03:00,0.0,1396.9999999999995,1508.0999999999985,1770.0,10811,24120,0,0,1475.9999999999989,125.99999999999986,0.0,291.1000000000003,179278,292980,0,0,0,47.99999999999996
2020-08-19 05:00:00+03:00,0.0,1367.9999999999998,1480.899999999999,1737.200000000002,13687,23718,0,0,1449.6999999999998,123.89999999999986,0.0,292.00000000000006,179350,288097,0,0,0,47.19999999999996
2020-08-19 06:00:00+03:00,0.0,1337.2999999999995,1524.8999999999999,1573.7000000000003,2886,4422,0,0,1494.6999999999998,23.100000000000005,0.0,1051.9,184447,292980,0,0,0,8.899999999999999
2020-08-19 07:00:00+03:00,2.500000000000001,1314.8999999999999,1503.9,1428.0000000000002,0,6,0,0,1476.9999999999998,0.0,2.500000000000001,1815.5000000000005,181425,288137,0,0,0,1.0999999999999999
2020-08-19 08:00:00+03:00,14.300000000000008,1529.6000000000004,1532.8999999999994,1578.6000000000001,0,237,0,0,1510.0000000000002,0.0,13.70000000000001,1929.1999999999996,184500,293276,0,0,0,0.7999999999999999
2020-08-19 09:00:00+03:00,36.90000000000002,1796.8,1510.6999999999996,1840.8999999999996,0,936,0,0,1490.3999999999999,0.0,30.20000000000001,1994.1999999999998,178350,284208,0,0,0,0.2
2020-08-19 10:00:00+03:00,171.19999999999996,2051.7999999999997,1571.6000000000008,2223.3999999999996,0,3363,0,0,1570.5,0.0,144.6,1909.3,181425,291517,0,0,0,2.600000000000001
2020-08-19 11:00:00+03:00,264.4000000000001,2208.3,1587.2999999999997,2477.4999999999995,0,9770,0,0,1599.5000000000005,0.0,227.49999999999994,1866.5999999999997,178350,293041,0,0,0,4.300000000000001
2020-08-19 12:00:00+03:00,176.49999999999994,2200.9999999999995,1653.8000000000006,2426.6999999999985,0,16244,0,0,1654.9,0.0,152.09999999999994,1954.8999999999999,175275,294630,0,0,88,19.800000000000026
2020-08-19 13:00:00+03:00,63.599999999999966,2295.400000000001,1749.100000000002,2437.0000000000005,0,20487,0,0,1740.0000000000005,0.0,55.29999999999998,2111.899999999999,184500,313527,0,0,0,2.400000000000001
2020-08-19 14:00:00+03:00,43.499999999999986,2306.3000000000015,1747.5000000000016,2428.5000000000014,0,21985,0,0,1738.2,0.0,37.80000000000001,2126.2000000000007,184500,315025,0,0,0,2.9000000000000012
2020-08-19 15:00:00+03:00,25.799999999999994,2262.7999999999993,1661.7999999999995,2373.2000000000003,0,22474,0,0,1653.1,0.0,22.300000000000008,2061.5999999999995,178350,305746,0,0,58,13.799999999999997
2020-08-19 16:00:00+03:00,1.7999999999999998,2203.499999999999,1565.4,2302.499999999998,0,22746,0,0,1550.0000000000002,0.0,1.7999999999999998,2109.7000000000003,178350,306018,0,0,36,12.899999999999997
2020-08-19 17:00:00+03:00,0.30000000000000004,2164.7,1539.0,2257.3999999999996,0,22401,0,0,1521.8000000000018,0.0,0.30000000000000004,2085.7999999999997,175275,300789,0,0,0,1.6
2020-08-19 18:00:00+03:00,0.30000000000000004,2081.8,1619.9,2204.2000000000003,0,23580,0,0,1602.1999999999994,0.0,0.30000000000000004,2173.399999999999,184500,316620,0,0,0,0.0
2020-08-19 19:00:00+03:00,0.0,1851.9999999999998,1618.6,1976.2000000000003,0,23580,0,0,1595.9999999999993,0.0,0.0,2040.5000000000002,184500,316620,0,0,0,0.2
2020-08-19 20:00:00+03:00,0.0,1714.4,1580.8,1829.7,0,23580,0,0,1556.3999999999996,0.0,0.0,1071.8999999999999,184500,316620,0,0,0,0.1
2020-08-19 21:00:00+03:00,0.0,1574.3999999999999,1530.2000000000003,1707.1999999999998,0,1965,0,0,1500.3,4.9,0.0,379.59999999999997,184576,316620,0,0,0,2.8
2020-08-19 22:00:00+03:00,0.0,1436.3,1479.0,1551.6000000000006,0,0,0,0,1450.0,0.0,0.0,378.5000000000004,178466,306066,0,0,0,0.0
2020-08-19 23:00:00+03:00,0.0,1437.5999999999997,1530.0,1543.5000000000002,0,0,0,0,1500.0,0.0,0.0,396.69999999999993,184620,316620,0,0,0,0.0
2020-08-20 00:00:00+03:00,0.0,1378.999999999999,1504.5,1478.5000000000016,0,0,0,0,1475.0,0.0,0.0,393.7999999999996,181543,311343,0,0,0,0.0
2020-08-20 01:00:00+03:00,0.0,1438.3000000000009,1513.2000000000007,1722.4999999999995,1476,0,0,0,1481.5000000000018,123.0999999999999,0.0,312.0999999999997,186132,316620,0,0,0,53.89999999999994
2020-08-20 02:00:00+03:00,0.0,1460.8999999999999,1512.1000000000015,1821.3000000000018,4564,0,0,0,1482.0000000000016,124.79999999999988,0.0,292.6000000000002,189215,316620,0,0,0,53.99999999999994
2020-08-20 03:00:00+03:00,0.0,1442.0999999999997,1486.8000000000015,1801.799999999998,7555,0,0,0,1454.599999999999,123.89999999999986,0.0,280.5999999999999,189131,311343,0,0,0,52.699999999999946
2020-08-20 04:00:00+03:00,0.0,1418.899999999999,1431.599999999999,1758.8000000000004,10185,0,0,0,1402.1999999999991,119.69999999999987,0.0,264.5999999999999,185606,300789,0,0,0,50.799999999999955
2020-08-20 05:00:00+03:00,0.0,1543.3999999999999,1505.899999999999,1891.3,13859,0,0,0,1470.7,125.99999999999986,0.0,273.6000000000001,198512,316620,0,0,0,53.399999999999935
2020-08-20 06:00:00+03:00,0.0,1524.6000000000006,1522.8999999999999,1755.2,3678,0,0,0,1493.0,29.40000000000001,0.0,984.4000000000001,200726,316620,0,0,0,12.400000000000002
2020-08-20 07:00:00+03:00,4.8999999999999995,1456.6000000000004,1478.3999999999999,1571.4000000000003,0,23,0,0,1453.5999999999997,0.0,4.8999999999999995,1783.6999999999994,194126,306105,0,0,0,0.5
2020-08-20 08:00:00+03:00,17.30000000000001,1540.0000000000005,1537.3000000000002,1659.4000000000003,0,362,0,0,1515.9000000000005,0.0,16.600000000000012,1957.9999999999998,200820,317023,0,0,0,0.5
2020-08-20 09:00:00+03:00,44.19999999999999,1649.9,1569.5000000000014,1765.8,0,1252,0,0,1556.7999999999997,0.0,36.70000000000002,2024.1,200820,317913,0,0,0,0.6
2020-08-20 10:00:00+03:00,177.20000000000002,1893.8999999999996,1547.1000000000015,2068.0,0,3734,0,0,1547.8,0.0,149.4,1882.9999999999998,194126,309837,0,0,0,2.700000000000001
2020-08-20 11:00:00+03:00,295.2,2197.0000000000005,1653.6,2484.5000000000005,0,10943,0,0,1667.2,0.0,254.59999999999988,1938.0999999999992,200820,327604,0,0,0,5.1999999999999975
2020-08-20 12:00:00+03:00,163.59999999999994,2180.599999999999,1698.4000000000015,2415.2,0,17624,0,0,1697.7000000000005,0.0,142.10000000000008,1999.7999999999993,194126,323730,0,0,0,3.5000000000000013
2020-08-20 13:00:00+03:00,59.999999999999936,2208.400000000001,1733.9000000000015,2356.1999999999994,0,20940,0,0,1725.3999999999996,0.0,52.29999999999999,2087.0,197473,332317,0,0,0,3.9000000000000012
2020-08-20 14:00:00+03:00,44.10000000000005,2211.500000000001,1734.5000000000016,2346.500000000001,0,22468,0,0,1724.400000000001,0.0,38.20000000000003,2085.2,197473,333850,0,0,0,3.0000000000000013
2020-08-20 15:00:00+03:00,21.29999999999999,2170.8,1622.7999999999993,2290.700000000001,0,22839,0,0,1611.8999999999999,0.0,18.299999999999997,2030.9,190779,323649,0,0,0,0.6
2020-08-20 16:00:00+03:00,1.2000000000000002,2241.5000000000005,1592.6,2350.0000000000005,0,23836,0,0,1575.900000000001,0.0,1.2000000000000002,2129.599999999999,197473,335226,0,0,66,16.8
2020-08-20 17:00:00+03:00,0.0,2228.5999999999995,1620.0,2349.8,0,24240,0,0,1602.0000000000016,0.0,0.0,2188.199999999999,200820,340920,0,0,0,7.1
2020-08-20 18:00:00+03:00,0.0,2026.5000000000005,1620.0,2166.2000000000003,0,24240,0,0,1601.5999999999995,0.0,0.0,2199.6000000000004,200820,340920,0,0,49,11.299999999999997
2020-08-20 19:00:00+03:00,0.0,1756.6,1591.0999999999997,1894.8999999999996,0,23836,0,0,1573.4999999999998,0.0,0.0,1994.0000000000005,197473,335238,0,0,36,17.200000000000003
2020-08-20 20:00:00+03:00,0.0,1561.8999999999999,1525.0999999999997,1697.3,0,23432,0,0,1500.6,0.0,0.0,1014.6999999999999,194126,329556,0,0,20,7.0
2020-08-20 21:00:00+03:00,0.0,1507.5999999999997,1530.4,1635.3999999999999,0,10504,0,0,1500.8,2.5,0.0,390.4000000000005,200854,340920,0,0,0,1.5
2020-08-20 22:00:00+03:00,0.0,1406.4999999999998,1530.0,1530.3999999999999,0,0,0,0,1500.0,0.0,0.0,400.2999999999996,200880,340920,0,0,0,0.0
2020-08-20 23:00:00+03:00,0.0,1315.6000000000004,1504.5,1429.400000000001,0,0,0,0,1475.0,0.0,0.0,394.69999999999976,197532,335238,0,0,0,0.0
2020-08-21 00:00:00+03:00,0.0,1302.6000000000001,1479.0,1380.000000000001,0,0,0,0,1450.1999999999998,0.0,0.0,383.60000000000036,194184,329556,0,0,0,0.1
2020-08-21 01:00:00+03:00,0.0,1428.3999999999994,1512.1000000000015,1697.0000000000002,1487,0,0,0,1481.3000000000018,123.79999999999986,0.0,313.59999999999985,202384,340920,0,0,0,54.099999999999945
2020-08-21 02:00:00+03:00,0.0,1434.6999999999998,1512.0000000000016,1801.4000000000015,4603,0,0,0,1482.0000000000016,125.99999999999986,0.0,307.2,205496,340920,0,0,0,53.99999999999994
2020-08-21 03:00:00+03:00,0.0,1433.8999999999996,1512.0000000000016,1797.9999999999982,7715,0,0,0,1479.199999999999,125.99999999999986,0.0,280.0999999999999,208607,340920,0,0,0,53.99999999999994
2020-08-21 04:00:00+03:00,0.0,1436.2000000000003,1506.8999999999987,1805.1000000000001,10816,0,0,0,1475.2999999999995,125.99999999999986,0.0,284.49999999999994,211710,340920,0,0,0,53.79999999999994
2020-08-21 05:00:00+03:00,0.0,1424.2000000000007,1503.9,1791.0,13911,0,0,0,1470.2,125.99999999999986,0.0,288.8999999999999,214800,340920,0,0,0,53.89999999999994
2020-08-21 06:00:00+03:00,0.0,1409.1,1522.1,1644.3000000000002,3690,0,0,0,1493.3,29.40000000000001,0.0,988.0,216992,340920,0,0,0,12.600000000000003
2020-08-21 07:00:00+03:00,1.2999999999999998,1358.8000000000002,1504.0,1491.2,0,0,0,0,1477.3999999999999,0.0,1.2999999999999998,1819.9999999999998,213462,335246,0,0,0,0.9999999999999999
2020-08-21 08:00:00+03:00,13.100000000000005,1477.3000000000002,1480.4999999999993,1538.9,0,172,0,0,1457.8000000000004,0.0,12.500000000000007,1853.9999999999998,209844,329752,0,0,0,0.7999999999999999
2020-08-21 09:00:00+03:00,34.10000000000001,1692.6,1479.8999999999994,1758.8000000000002,0,795,0,0,1460.6999999999998,0.0,27.600000000000016,1952.6000000000001,206226,324692,0,0,0,0.6
2020-08-21 10:00:00+03:00,95.6,1802.8000000000004,1480.2,1956.0,0,2639,0,0,1471.9999999999995,0.0,79.9,1838.1,202608,320857,0,0,0,1.6000000000000003
2020-08-21 11:00:00+03:00,274.29999999999995,2017.3000000000002,1594.5000000000002,2248.0000000000005,0,7210,0,0,1605.1999999999998,0.0,234.29999999999998,1895.8999999999996,213462,342474,0,0,0,4.200000000000001
2020-08-21 12:00:00+03:00,202.1,1759.1000000000006,1337.2000000000005,1972.7999999999995,0,11907,0,0,1342.8999999999994,0.0,174.60000000000002,1561.6999999999998,170046,278981,0,0,0,3.3000000000000016
2020-08-21 13:00:00+03:00,75.30000000000003,2157.4,1693.700000000001,2332.700000000001,0,19793,0,0,1684.8,0.0,64.2,2071.0999999999995,213462,355061,0,0,0,3.700000000000001
2020-08-21 14:00:00+03:00,40.59999999999997,2151.4,1703.3000000000004,2277.7999999999997,0,21378,0,0,1695.2999999999995,0.0,35.899999999999984,2073.5999999999995,213462,356640,0,0,0,0.8999999999999999
2020-08-21 15:00:00+03:00,34.99999999999999,2044.6000000000001,1578.4000000000008,2146.2000000000007,0,20627,0,0,1569.2000000000003,0.0,30.2,1906.8000000000004,195372,327480,0,0,0,3.2000000000000006
2020-08-21 16:00:00+03:00,1.7000000000000002,2231.0000000000005,1628.6000000000004,2344.500000000001,0,23521,0,0,1612.8999999999999,0.0,1.7000000000000002,2161.9000000000005,217080,364456,0,0,0,3.7
2020-08-21 17:00:00+03:00,2.0000000000000004,2143.8000000000006,1619.5,2267.5,0,23603,0,0,1602.9000000000005,0.0,2.0000000000000004,2171.1000000000004,217080,364540,0,0,46,14.899999999999997
